,Scores,Episode length
0,-111.93389179010923,116
1,-99.28770702504383,94
2,-103.58557674065604,90
3,-215.07357414422086,171
4,-100.0,201
5,-215.578266891552,72
6,-186.07645729558698,69
7,-253.52166970956677,57
8,-242.10432810244055,93
9,-171.66654103068387,87
10,-242.81108175323385,60
11,-274.32590551689356,77
12,-224.03701764874694,71
13,-153.07559319954123,65
14,-232.16228140999033,57
15,-263.22824311129494,76
16,-211.7783661783094,70
17,-100.0,81
18,-133.19925939939813,64
19,-92.83883158923192,83
20,-243.7041591522553,59
21,-102.74718663082804,83
22,-288.74358122695264,59
23,-256.1183693905666,74
24,-142.0499087251133,64
25,-210.44000245099642,88
26,-229.29007785422175,58
27,-202.12516726520806,69
28,-272.9304452799995,80
29,-186.3378199543765,90
30,-294.0621300850626,119
31,-188.86717527910622,69
32,-153.14844056827502,128
33,-202.02472640588672,153
34,1.7901818227287407,67
35,-100.0,121
36,-116.26969011003935,100
37,-180.22953308877578,110
38,-200.51775500756253,133
39,-164.70999241249996,157
40,-106.53676225229006,82
41,-205.23301197874363,72
42,-196.80853392408085,91
43,-133.884675768819,105
44,-124.03034623385983,83
45,-218.54836646786651,93
46,-332.74759372724645,80
47,-257.9189236229171,77
48,-222.50893936367325,76
49,-234.3828962320948,90
50,-200.4941800276269,151
51,-111.50732188451438,122
52,-238.84739108448957,95
53,-158.95657388011819,178
54,-100.0,81
55,-246.11451156208605,75
56,-183.6310274343498,111
57,-246.56003604370068,99
58,-249.91537892029447,76
59,-246.0478346324886,75
60,-147.7440562379107,128
61,-173.09899162536385,69
62,-152.33715047811154,87
63,-66.61260027038595,79
64,-154.6868477695108,86
65,-182.7935653347056,86
66,-142.75336557006887,127
67,-253.20305161238466,77
68,-201.76673403288112,136
69,-297.5344805942999,80
70,-117.83555743562445,146
71,-136.99061281559938,125
72,-121.59865144984265,85
73,-209.86731675597082,118
74,-102.64950968504165,136
75,-96.44190999774683,62
76,-141.80081304186263,105
77,-212.93105393691073,97
78,-134.02395132469155,73
79,-155.33176593897963,89
80,-99.00303222330264,98
81,-121.08134736732129,123
82,-228.8848988721497,78
83,-132.95309916429198,146
84,-122.52043211470809,83
85,-224.85602191168076,80
86,-137.32177638248191,107
87,-178.54736578184958,131
88,-245.89314302922187,96
89,-112.35115777289685,114
90,-100.0,61
91,-193.0488901581462,73
92,-100.0,81
93,-171.6796301371469,133
94,-168.67912668400044,91
95,-146.11956117068303,83
96,-224.39169294541574,100
97,-108.65100198315388,82
98,-134.58877801015373,86
99,62.99756234806705,190
100,-96.95618260198783,65
101,-151.82713077195598,72
102,-93.91046306640784,114
103,-95.81581244792288,62
104,7.468364905647121,112
105,-348.9879305573046,133
106,-102.61052420716393,102
107,-171.20474822318192,138
108,-141.26823708768114,93
109,-87.6942737787165,97
110,-215.46783822172262,218
111,-165.00814499205688,90
112,-116.67636895778648,83
113,-186.8104110250428,79
114,-63.45081554890943,258
115,-113.43573178557203,95
116,-197.10892829455025,114
117,-282.15305681015093,155
118,-202.41388261365427,136
119,-100.0,101
120,-175.31919990259905,110
121,-154.20199986261042,111
122,-91.02976436585769,107
123,-195.2930546191345,126
124,-102.43111741486904,148
125,-322.70850301176904,118
126,-215.92926577557995,98
127,-157.35150468351355,235
128,-134.92545764963836,119
129,-80.69115735953048,84
130,-205.9295352976174,113
131,-229.56532966677858,195
132,-215.1224427532489,93
133,-133.95074614223864,105
134,-184.8497876654929,136
135,-164.8445292900205,275
136,-120.87456005286556,146
137,-126.47440940632998,89
138,-85.01531017111482,137
139,-139.27784521854954,92
140,-133.14150874557242,112
141,-106.37689575659664,119
142,-100.0,121
143,-100.0,121
144,-100.0,121
145,-141.91865136474794,93
146,-31.89224809346996,187
147,-93.30465385089056,83
148,-121.31977064010758,91
149,-104.68758054675793,102
150,-153.91893687451307,127
151,-178.83025378468562,94
152,-136.83434943526873,99
153,-171.82661070270618,85
154,-141.60527050980863,86
155,-226.0160714693125,94
156,-202.95380764268242,94
157,-139.38397523935825,143
158,-206.46827711827603,97
159,-158.38028503264172,88
160,-218.9104176017962,120
161,-125.31337921508995,83
162,-181.6054529221743,90
163,-238.32249803294673,79
164,-160.4223330822489,90
165,-118.39326894755803,146
166,-213.93130822028502,159
167,-164.90289586063045,109
168,-206.14960100147783,97
169,-121.44143142622671,85
170,-192.76919368106795,77
171,-209.4497291756348,94
172,-219.92298014151697,98
173,-27.564914005087914,140
174,-181.85981031211992,96
175,-126.86587740611475,153
176,-161.18724784150606,107
177,-100.0,161
178,-183.90844237680238,108
179,-94.49014039745273,83
180,-141.23381995653088,129
181,-162.12153372660217,99
182,-78.4385756872708,106
183,-135.93559762422097,124
184,-156.9353902562417,124
185,-132.2203384569837,112
186,-100.0,121
187,-190.11301030840076,111
188,-104.02414057684373,84
189,-162.1126112617139,132
190,-130.23880721120628,108
191,-212.29455873189067,95
192,-81.68276335632301,65
193,-263.7239513504874,193
194,-165.1866196653641,153
195,-120.95282132888248,89
196,-111.39738975345085,144
197,-157.85892096524952,110
198,-205.27715760980806,94
199,-221.14147685839117,171
200,-108.62193280326196,165
201,-129.3246016290841,131
202,-136.23318951668116,134
203,-145.51035892404468,107
204,-153.4240048322805,117
205,-119.89673816254052,94
206,-155.65839580497544,123
207,-180.16748127522797,87
208,-94.791379200506,103
209,-110.94120999197976,283
210,-217.31429861043193,140
211,-104.22375045208115,104
212,-67.32651856588174,84
213,-114.99070110717489,85
214,-167.35831214364077,115
215,-297.5263884968637,98
216,-182.07000047042956,119
217,-118.6285185255661,142
218,-169.2900350260091,187
219,-189.30819852767584,156
220,-100.0,81
221,-129.29644306881394,147
222,-185.76951712663214,120
223,-114.1068960537325,91
224,-214.2982830068497,179
225,-125.99417469842292,110
226,-97.78307135232018,140
227,-78.05173263098543,130
228,-102.5460230419942,122
229,-109.6288389141478,84
230,-107.30304761633414,131
231,-94.65798950737472,203
232,-206.29673390741186,215
233,-127.22641650658271,158
234,-136.50062735955072,114
235,-98.76844072462471,122
236,-113.65971062468509,146
237,-146.87696500881123,192
238,-102.60415956726926,142
239,-107.44063973602147,204
240,-36.37513219947094,99
241,-101.22044060999092,757
242,-100.0,261
243,-130.5340721542815,205
244,-227.1383003463872,133
245,-118.11591763312497,162
246,-132.57879643692922,227
247,-145.69116833346266,252
248,-134.11931501703415,99
249,-185.62924903394764,131
250,-318.7682448796453,117
251,-116.86606770831851,88
252,-157.58414246976128,89
253,-274.3262288923137,117
254,-129.39886794049858,106
255,-261.37308748752366,98
256,-160.58393524912407,128
257,-60.58977946517946,105
258,-234.0557407404252,178
259,-222.2162986931134,96
260,-68.68795909111024,125
261,-109.60112968754082,75
262,-130.997664897858,65
263,-110.30818401536749,118
264,-236.02782708569404,436
265,-143.543856075422,171
266,-121.25064413313694,293
267,-142.0745551934409,333
268,-91.53915423761657,74
269,-96.93063160194811,151
270,-123.57275010190656,295
271,-123.55180949843027,280
272,-114.97852256140021,116
273,-159.1647285227479,255
274,-186.79692632278972,172
275,-48.69693932118567,97
276,-188.06093334094993,274
277,-133.98226332952933,285
278,-67.84774168180593,315
279,-181.20925144695047,113
280,-107.58455666692198,615
281,-133.2637567093787,185
282,-164.68780243031028,213
283,-88.58619328375715,136
284,-76.95367914738668,114
285,-71.14491660968687,147
286,-76.20272413119298,124
287,-80.9607882530453,93
288,-49.96174639067059,96
289,-76.35975925080729,113
290,-93.90252799194238,82
291,-87.40341814369395,183
292,-35.30508413287136,269
293,-65.2333397335149,247
294,-66.34464032518069,205
295,-40.853677114823924,160
296,-105.2888906669673,122
297,-78.20941818392158,188
298,-58.86460194190118,137
299,-129.53852295194892,292
300,-113.31164384166178,214
301,-93.9598289265163,202
302,-31.704092388659518,200
303,-14.732926774987071,1000
304,-31.683353829349386,317
305,-20.19285695512437,196
306,-103.61815962060437,271
307,-76.59694835931076,175
308,-104.29797139698708,451
309,100.00021023839993,712
310,100.00000409914745,968
311,26.452391961185285,1000
312,-103.97593577955807,764
313,-0.20439162522194865,1000
314,40.84686357794438,1000
315,-113.30537115452213,653
316,100.00010203368907,790
317,99.99999413753832,684
318,100.00000269179696,823
319,-106.6254345745101,534
320,-0.01730300652035799,1000
321,-119.51740049143322,740
322,-0.5267840011873052,1000
323,-103.86088260768466,523
324,100.00000180794007,625
325,-0.30170986520203547,1000
326,-0.1594146660398927,1000
327,-101.07498080007228,543
328,100.0029844210671,716
329,-108.48458022629177,258
330,100.09270717656607,644
331,100.00024252791124,771
332,99.73424504257252,809
333,100.00017437535408,612
334,100.0,501
335,-0.3889454057538866,1000
336,100.00000898888037,706
337,-92.29731909607578,505
338,99.92011907714422,684
339,100.00080300657554,916
340,-112.48334651534375,396
341,0.1592514072918233,1000
342,-0.5219009097163017,1000
343,100.00000033738233,562
344,100.00007463010165,909
345,-107.92805132845994,339
346,100.00008255402993,611
347,100.00000656573987,425
348,-1.1027724970482797,1000
349,-128.03544665421217,459
350,-112.53664406253266,273
351,-0.03246562699854283,1000
352,100.00012592186896,464
353,-0.45213993690099674,1000
354,100.0000000445107,602
355,-0.07473820768205724,1000
356,99.51376149785001,617
357,-100.42005567426727,362
358,100.00408338151841,417
359,100.00000004116772,522
360,-43.71660601040978,89
361,100.00000583971321,506
362,100.00075582926051,555
363,100.00365207337555,356
364,100.0,341
365,100.00005248722297,251
366,-111.65093308174966,165
367,100.00000161374778,242
368,-81.0842002340869,151
369,-63.11572592450813,171
370,-97.55117653948986,148
371,-67.29465181457917,111
372,-15.861632867948344,117
373,-85.47346738597476,117
374,-73.73714950205392,126
375,-63.24636738745052,115
376,-56.116094911063236,140
377,-77.49458930655037,146
378,-102.01373680421057,169
379,-102.41943727555321,189
380,100.00010538307977,333
381,100.00000237861653,725
382,99.53323192783726,437
383,-83.96008666746737,178
384,100.00083529208828,235
385,100.00005315107182,349
386,100.0,321
387,-86.45449428399941,260
388,-69.09076080131317,171
389,100.00023875512808,212
390,-76.18425867830516,164
391,-93.69548637468601,119
392,-95.08512663302861,102
393,-100.0,141
394,-0.04784701238936184,1000
395,-113.96152284667899,255
396,-98.21118228247674,122
397,-99.28666967705082,203
398,100.02952628333392,640
399,100.00012900440316,610
400,-131.5440582194537,340
401,100.00008867916985,449
402,99.99999749068455,548
403,100.00291017445869,318
404,100.00000126496172,362
405,100.00059993947428,972
406,-59.515237157355216,131
407,100.00000633658075,307
408,-107.82337782846511,195
409,99.99999927377135,487
410,-100.0,201
411,100.00000074181554,489
412,100.00171363538806,375
413,-13.745607622100081,98
414,99.62410776987846,355
415,100.00011794296601,350
416,100.00803936344073,359
417,100.00000555393252,267
418,-79.62697915380836,310
419,100.00248199887677,458
420,100.00000209233802,508
421,100.00013819805291,214
422,100.0,401
423,100.00069856377358,453
424,-115.1315672362017,235
425,99.999999167825,204
426,99.99999986836826,331
427,-101.85983694520884,224
428,100.00000168973301,344
429,-62.66814749734978,110
430,100.00302283708649,456
431,-104.71180876703713,265
432,100.02626974225072,380
433,-0.12159871328157987,1000
434,100.00000884453532,246
435,100.02551832613625,280
436,-102.80045675669075,114
437,99.99999725297671,263
438,100.00034812863395,273
439,-157.66638268026395,236
440,-100.66158741699525,274
441,100.00007050079867,256
442,-86.0521468179816,148
443,100.0,481
444,99.50379032695707,298
445,100.0,361
446,-105.14048571795571,184
447,-52.07031397810051,152
448,-100.0,141
449,-151.23514847760066,79
450,-210.7057880977227,77
451,-119.65438920736929,86
452,-264.5176441144258,57
453,-177.3831050672207,68
454,-238.65633074835566,53
455,-189.6154581561454,68
456,-272.9697323009164,58
457,-171.41885481755241,48
458,-190.25560470055103,50
459,-130.22753693466396,86
460,-211.62615815897806,71
461,-200.83554517946453,71
462,-165.19029203352466,74
463,-132.67200087367385,90
464,-120.71922842912767,64
465,-100.0,81
466,-198.37776237616623,56
467,-119.27285052195128,63
468,-148.08753999043614,66
469,-136.07578271323567,66
470,-75.49245045875526,82
471,-214.81912671029846,54
472,-288.1550022422158,59
473,-206.81858817901468,70
474,-296.5671306940667,59
475,-241.14355688288757,55
476,-179.2466654272052,50
477,-226.1782776203533,55
478,-221.33261836777993,73
479,-176.35417651443936,50
480,-23.28085312056561,83
481,-81.85773059878699,87
482,-86.35901351456101,85
483,-73.45444410937334,64
484,-113.5608837665574,93
485,-89.61989419763461,60
486,-99.8009350189384,348
487,-16.1415474779066,174
488,-100.66086279393909,109
489,-48.37605708870854,211
490,99.82507464358605,746
491,-94.24298268956876,216
492,-124.29360025570944,174
493,99.79400550953204,988
494,100.0,441
495,100.0192334073199,579
496,100.000092724178,749
497,100.02554097217097,700
498,-0.4575325099070381,1000
499,100.00010006371707,592
500,-101.59932371878214,495
501,100.0023660245073,695
502,-105.26344620304221,102
503,-124.37033306495991,388
504,100.0033922404525,618
505,-100.88640348445604,326
506,-93.01281441856428,551
507,-107.00431733610895,226
508,99.99813499317608,362
509,-93.8290680289398,220
510,100.00000509282631,428
511,100.00001131650394,525
512,99.51516686850513,639
513,100.00067733842663,612
514,99.99999799971786,323
515,-124.71804607850163,308
516,100.0,881
517,99.43288186159745,579
518,100.00174765608634,400
519,-79.96480775868035,153
520,99.99999960682405,284
521,-65.51972384051706,79
522,-72.74250200678091,144
523,99.99999713375006,344
524,99.67276613625383,432
525,-40.31897804253849,120
526,-46.364680137087035,119
527,-64.39729649730523,113
528,-27.30023016466076,109
529,100.00588468865782,298
530,-100.0,101
531,-113.04161829180921,103
532,100.00013848599482,354
533,100.00001154553732,291
534,-100.54419350626236,142
535,99.9999991241018,327
536,-147.3192772354327,138
537,-121.30109591224884,177
538,100.0,221
539,100.00125426523157,235
540,100.00041299189846,254
541,-0.04861667552580007,1000
542,-100.0,161
543,-94.20631146157707,166
544,-0.02245928270890199,1000
545,100.0049497247532,318
546,100.00000058577488,248
547,100.00000525753397,265
548,-93.6806845491387,176
549,99.99999498616768,344
550,-105.95064565357444,186
551,99.99999487913172,284
552,100.01229911136471,238
553,100.00000956129406,327
554,99.58592007617561,838
555,100.00001081714684,366
556,100.00004682136174,253
557,100.01912405206824,619
558,-100.00326489486176,144
559,-97.38923233136508,189
560,-96.80026831228726,168
561,100.00006664306136,257
562,100.00004149250348,251
563,100.0000089731558,246
564,100.0,361
565,-74.22776597188664,171
